,ComunaOrigen,ComunaDestino,tramo_dist,vehiculo_paciente,day_period,rango_edad,genero,peso,pesoSabado,pesoDomingo
12247,San Joaquín,Providencia,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,2.392997547968331e-05,0.0,0.0
12248,San Joaquín,Providencia,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,0.0,0.0,0.0
12249,San Joaquín,Providencia,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,35,M,0.00026911311408997946,0.0,0.0
12250,San Joaquín,Providencia,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,45,M,3.083017844330828e-05,0.0,0.0
12251,San Joaquín,Providencia,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,25,M,6.605575450917727e-05,0.0,0.0
12252,San Joaquín,Providencia,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,4.66706677333511e-05,0.0,0.0
12253,San Joaquín,Providencia,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,1.2189552306098064e-05,0.0,0.0
12254,San Joaquín,Providencia,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,25,M,0.0001911604328318802,0.0,0.0
12255,San Joaquín,Providencia,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,8.44595166107078e-05,0.0,0.0
12256,San Joaquín,Providencia,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,0.0,0.0,0.0
12257,San Joaquín,Providencia,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,1.971488234853221e-05,0.0,0.0
12258,San Joaquín,Providencia,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,40,M,3.337972961495428e-05,0.0,0.0
12259,San Joaquín,Providencia,"(10.203, 11.147]",Bicicleta/Scooter,valley,30,M,7.969300059800065e-05,0.0,0.0
12260,San Joaquín,Providencia,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,6.878246879687376e-05,0.0,0.0
12261,San Joaquín,Providencia,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,2.2260368630060454e-05,0.0,0.0
12262,San Joaquín,Providencia,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,70,M,1.98803058750824e-05,0.0,0.0
12263,San Joaquín,Providencia,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,3.5589437031232554e-05,0.0,0.0
12264,San Joaquín,Providencia,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,1.8307494562524823e-05,0.0,0.0
12265,San Joaquín,Providencia,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,3.0305050836939166e-05,0.0,0.0
12266,San Joaquín,Pudahuel,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,45,M,0.0001464030403192276,0.0,0.0
12267,San Joaquín,Pudahuel,"(23.366, 25.607]",Motocicleta,morning_peak,55,F,1.3478807611407978e-05,0.0,0.0
12268,San Joaquín,Pudahuel,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.0,0.0,0.0
12269,San Joaquín,Puente Alto,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,50,F,0.00020468652249141912,0.0,0.0
12270,San Joaquín,Puente Alto,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,7.241277887768202e-05,0.0,0.0
12271,San Joaquín,Puente Alto,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,9.808088418021484e-05,0.0,0.0
12272,San Joaquín,Puente Alto,"(17.424, 19.306]",Taxi/Colectivo,morning_peak,25,M,0.00010472679667878613,0.0,0.0
12273,San Joaquín,Quilicura,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,65,M,0.0001409334668467497,0.0,0.0
12274,San Joaquín,Quilicura,"(19.306, 21.298]",Automóvil/Camioneta,night,35,M,4.5035414271659476e-05,0.0,0.0
12275,San Joaquín,Quilicura,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,30,M,0.00014259900332455917,0.0,0.0
12276,San Joaquín,Quilicura,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,50,M,0.00010962337804973719,0.0,0.0
12277,San Joaquín,Quilicura,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,0.0001404493322764428,0.0,0.0
12278,San Joaquín,Quilicura,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,60,M,2.355458345674909e-05,0.0,0.0
12279,San Joaquín,Quilicura,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,0.0,0.0,0.0
12280,San Joaquín,Recoleta,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,2.60769859312396e-05,0.0,0.0
12281,San Joaquín,Recoleta,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,5.045133257900376e-05,0.0,0.0
12282,San Joaquín,Recoleta,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,50,F,0.00019681685994692657,0.0,0.0
12283,San Joaquín,Recoleta,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,55,M,0.0,0.0,0.0
12284,San Joaquín,Renca,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,40,M,0.0002759769625953259,0.0,0.0
12285,San Joaquín,Renca,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,20,F,8.009084144255185e-05,0.0,0.0
12286,San Joaquín,Renca,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,0.00015012093189001452,0.0,0.0
12287,San Joaquín,San Bernardo,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,0.0,0.0,0.0
12288,San Joaquín,San Bernardo,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,50,F,2.31251965974839e-05,0.0,0.0
12289,San Joaquín,San Joaquín,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,25,F,0.0,0.0,0.0
12290,San Joaquín,San Joaquín,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,30,M,0.0,0.0,0.0
12291,San Joaquín,San Joaquín,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,40,M,0.00010061519906938574,0.0,0.0
12292,San Joaquín,San Joaquín,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,45,F,1.370751567606939e-05,0.0,0.0
12293,San Joaquín,San Joaquín,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,60,M,5.326232381597657e-05,0.0,0.0
12294,San Joaquín,San Joaquín,"(0.915, 2.192]",Bicicleta/Scooter,lunch,55,M,0.00012427169749877585,0.0,0.0
12295,San Joaquín,San Joaquín,"(0.915, 2.192]",Bicicleta/Scooter,lunch,65,M,0.0,0.0,0.0
12296,San Joaquín,San Joaquín,"(0.915, 2.192]",Bicicleta/Scooter,morning_peak,20,F,8.127456849154645e-05,0.0,0.0
12297,San Joaquín,San Joaquín,"(0.915, 2.192]",Bicicleta/Scooter,morning_peak,55,M,0.00012427169749877585,0.0,0.0
12298,San Joaquín,San Joaquín,"(0.915, 2.192]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,60,M,0.0,0.002102072468503931,0.0
12299,San Joaquín,San Joaquín,"(0.915, 2.192]",N/A,morning_peak,35,M,4.5532032103580445e-05,0.0,0.0
12300,San Joaquín,San Joaquín,"(0.915, 2.192]",N/A,morning_peak,40,F,0.0,0.0,0.0
12301,San Joaquín,San Joaquín,"(0.915, 2.192]",N/A,morning_peak,60,F,1.583496503871924e-05,0.012806760117082169,0.0
12302,San Joaquín,San Joaquín,"(0.915, 2.192]",N/A,valley,25,M,0.00011628870807514562,0.0,0.0
12303,San Joaquín,San Joaquín,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,60,F,4.272586383285401e-05,0.0,0.0
12304,San Joaquín,San Joaquín,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,60,M,1.5862286855223275e-05,0.0,0.0
12305,San Joaquín,San Joaquín,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,4.703558727211525e-05,0.0,0.0
12306,San Joaquín,San Joaquín,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,0.0,0.0,0.0
12307,San Joaquín,San Joaquín,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,8.628167509606581e-05,0.0,0.0
12308,San Joaquín,San Joaquín,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,50,M,0.0,0.0,0.0
12309,San Joaquín,San Miguel,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,40,F,0.0001464030403192276,0.0,0.0
12310,San Joaquín,San Miguel,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,55,M,1.9965362139402805e-05,0.0,0.0
12311,San Joaquín,San Miguel,"(0.915, 2.192]",Bicicleta/Scooter,morning_peak,45,M,0.0,0.0007557058234464917,0.0
12312,San Joaquín,San Miguel,"(0.915, 2.192]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,6.612622390536144e-05,0.0,0.0
12313,San Joaquín,San Miguel,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,30,F,3.260735089602482e-05,0.0,0.0
12314,San Joaquín,San Miguel,"(3.354, 4.089]",Automóvil/Camioneta,morning_peak,40,M,0.0,0.0,0.0
12315,San Joaquín,San Miguel,"(3.354, 4.089]",Bicicleta/Scooter,morning_peak,45,M,3.446976493490867e-05,0.0,0.0
12316,San Joaquín,San Miguel,"(3.354, 4.089]",Taxi/Colectivo,morning_peak,50,M,9.248047597725023e-05,0.0,0.0
12317,San Joaquín,San Miguel,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,60,M,0.0002805153594252643,0.0,0.0
12318,San Joaquín,Santiago,"(0.915, 2.192]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,7.75223574022131e-05,0.0,0.0
12319,San Joaquín,Santiago,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,30,F,2.128455142876876e-05,0.0,0.0
12320,San Joaquín,Santiago,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,7.311930203166681e-05,0.0,0.0
12321,San Joaquín,Santiago,"(5.191, 6.333]",Automóvil/Camioneta,morning_peak,30,M,0.00014569545885242697,0.0,0.0
12322,San Joaquín,Santiago,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,15,M,0.0,0.0,0.0
12323,San Joaquín,Santiago,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.0,0.0,0.0
12324,San Joaquín,Santiago,"(6.333, 7.516]",Automóvil/Camioneta,morning_peak,25,M,0.0,0.0,0.0
12325,San Joaquín,Santiago,"(6.333, 7.516]",Automóvil/Camioneta,valley,65,M,0.0,0.0,0.002105073493017029
12326,San Joaquín,Santiago,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,50,M,0.0,0.0,0.0033651292427996724
12327,San Joaquín,Santiago,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,5.439250170682526e-05,0.0,0.0
12328,San Joaquín,Santiago,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,1.714671114395107e-05,0.0,0.0
12329,San Joaquín,Santiago,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,0.0,0.0,0.0
12330,San Joaquín,Santiago,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,0.0,0.0,0.0
12331,San Joaquín,Santiago,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,4.5557680585831464e-05,0.0,0.0
12332,San Joaquín,Santiago,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,0.0,0.0,0.0
12333,San Joaquín,Santiago,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35,M,0.0,0.0,0.0
12334,San Joaquín,Santiago,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,45,M,4.434866654376185e-05,0.0,0.0
12335,San Joaquín,Santiago,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,50,M,0.0,0.0,0.0
12336,San Joaquín,Santiago,"(7.516, 9.335]",Bicicleta/Scooter,morning_peak,25,M,0.0,0.0,0.0
12337,San Joaquín,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,1.6153298955788608e-05,0.0,0.0
12338,San Joaquín,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,8.087304655160136e-05,0.0,0.0
12339,San Joaquín,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,2.8035634508118513e-05,0.0,0.0
12340,San Joaquín,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,6.132441089471398e-05,0.0,0.0
12341,San Joaquín,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,2.0285660084575896e-05,0.00047789974079864877,0.0
12342,San Joaquín,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,0.0,0.0,0.0013514652998866028
12343,San Joaquín,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,9.491095424315362e-05,0.0,0.0
12344,San Joaquín,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,9.126264325394795e-05,0.0,0.0
12345,San Joaquín,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,70,M,2.5027638459712277e-05,0.0,0.0
12346,San Joaquín,Santiago,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,0.0,0.0,0.0
12347,San Joaquín,Santiago,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.0001321968804017361,0.0,0.0
12348,San Joaquín,Santiago,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,70,M,3.795133849720219e-05,0.0,0.0
12349,San Joaquín,Santiago,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,30,F,0.0,0.0008018333217607581,0.0
12350,San Joaquín,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,20,M,0.0,0.0,0.0
12351,San Joaquín,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,55,F,8.43120824378638e-05,0.0,0.0
12352,San Joaquín,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,65,M,4.8785687491653295e-05,0.0,0.0
12353,San Joaquín,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,2.3276816461340412e-05,0.0,0.0
12354,San Joaquín,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,8.613633965839485e-05,0.0,0.0
12355,San Joaquín,Ñuñoa,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,30,M,2.1657600276157976e-05,0.0,0.0
12356,San Joaquín,Ñuñoa,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,60,F,3.112250053352117e-05,0.0,0.0
12357,San Joaquín,Ñuñoa,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,3.274429853379075e-05,0.0,0.0
12358,San Joaquín,Ñuñoa,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,45,M,0.0,0.0,0.0
12359,San Joaquín,Ñuñoa,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,50,M,0.00012236454502747025,0.0,0.0
12360,San Joaquín,Ñuñoa,"(4.089, 5.191]",Bicicleta/Scooter,morning_peak,20,M,9.948804579810125e-05,0.0,0.0
12361,San Joaquín,Ñuñoa,"(4.089, 5.191]",Bicicleta/Scooter,morning_peak,25,M,0.0,0.0,0.0
12362,San Joaquín,Ñuñoa,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,6.878246879687376e-05,0.0,0.0
12363,San Joaquín,Ñuñoa,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.0003301959228649575,0.0,0.0
12364,San Joaquín,Ñuñoa,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,F,0.0001679045941285695,0.0,0.0
12365,San Joaquín,Ñuñoa,"(5.191, 6.333]",Taxi/Colectivo,morning_peak,20,M,0.0,0.0,0.0
12366,San Joaquín,Ñuñoa,"(6.333, 7.516]",Bicicleta/Scooter,valley,55,M,0.0002707661884529699,0.0,0.0
12367,San Joaquín,Ñuñoa,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,0.00012747545152103347,0.0,0.0
12368,San Joaquín,Ñuñoa,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,25,M,4.435250803529901e-05,0.0,0.0
12369,San Joaquín,Ñuñoa,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,35,M,4.435250803529901e-05,0.0,0.0
12370,San Joaquín,Ñuñoa,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,5.488257086168906e-05,0.0,0.0
12371,San Joaquín,Ñuñoa,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,2.692004588364327e-05,0.0,0.0
12372,San Joaquín,Ñuñoa,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,65,F,1.4425090451945179e-05,0.0,0.0
12373,San Miguel,Calera de Tango,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,40,F,3.838246349873052e-05,0.0,0.0
12374,San Miguel,Cerrillos,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,45,F,0.00023830505041499758,0.0,0.0
12375,San Miguel,Cerrillos,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,8.363611062640385e-05,0.0,0.0
12376,San Miguel,Cerrillos,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,0.0,0.0,0.0
12377,San Miguel,Colina,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,20,F,0.0,0.0,0.0
12378,San Miguel,Colina,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,55,F,0.0,0.0,0.0
12379,San Miguel,Colina,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,60,M,0.0,0.0,0.0
12380,San Miguel,Conchalí,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,40,M,0.0,0.0,0.0
12381,San Miguel,El Bosque,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,0.00016013418784193738,0.0,0.0
12382,San Miguel,Estación Central,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,0.0,0.0,0.0
12383,San Miguel,Huechuraba,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,2.462390701671454e-05,0.0,0.0
12384,San Miguel,Huechuraba,"(11.849, 13.364]",Motocicleta,morning_peak,30,M,0.0,0.0,0.0
12385,San Miguel,Huechuraba,"(14.993, 16.481]",Automóvil/Camioneta,morning_peak,40,M,0.0,0.0016760063628241022,0.0
12386,San Miguel,Huechuraba,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,30,M,0.0,0.0,0.0
12387,San Miguel,Huechuraba,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,45,M,2.103903719738136e-05,0.0,0.0
12388,San Miguel,Independencia,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,30,M,9.953649433942479e-05,0.0,0.0
12389,San Miguel,Independencia,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,30,F,6.260201228143315e-05,0.0,0.0
12390,San Miguel,Independencia,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.0,0.0,0.0007599876530220283
12391,San Miguel,Independencia,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,55,M,6.6582652067751e-05,0.0,0.0
12392,San Miguel,La Cisterna,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,60,M,9.971735001486156e-05,0.0,0.0
12393,San Miguel,La Cisterna,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,25,M,7.479514982780895e-05,0.0,0.0
12394,San Miguel,La Cisterna,"(5.191, 6.333]",Automóvil/Camioneta,morning_peak,60,F,0.0,0.0,0.0038027411768946384
12395,San Miguel,La Cisterna,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.0,0.0,0.0007599876530220283
12396,San Miguel,La Florida,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,25,M,4.33815192894388e-05,0.0,0.0
12397,San Miguel,La Florida,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,0.0,0.0,0.0
12398,San Miguel,La Granja,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15,F,5.1595400530150885e-05,0.0,0.0
12399,San Miguel,La Pintana,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,2.0181043058004643e-05,0.0,0.0
12400,San Miguel,La Reina,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,60,M,0.0,0.0,0.0
12401,San Miguel,La Reina,"(14.993, 16.481]",Automóvil/Camioneta,morning_peak,35,M,0.0,0.0,0.0
12402,San Miguel,La Reina,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,2.0205873470946692e-05,0.0,0.0
12403,San Miguel,Las Condes,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,4.813513618970302e-05,0.0,0.0
12404,San Miguel,Las Condes,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,4.373657825698817e-05,0.0,0.0
12405,San Miguel,Las Condes,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.0,0.0,0.0007599876530220283
12406,San Miguel,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,8.374979262126687e-05,0.0,0.0
12407,San Miguel,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,F,0.00010055587315118954,0.0,0.0
12408,San Miguel,Las Condes,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,1.9434298391182125e-05,0.0,0.0
12409,San Miguel,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,2.555890321532572e-05,0.0,0.0
12410,San Miguel,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.0001154185039489752,0.0,0.0
12411,San Miguel,Las Condes,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,30,M,0.0004064615744557835,0.0,0.0
12412,San Miguel,Las Condes,"(23.366, 25.607]",Motocicleta,morning_peak,35,M,7.749766551459786e-05,0.0,0.0
12413,San Miguel,Lo Barnechea,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,7.056623089357523e-05,0.0,0.0
12414,San Miguel,Lo Espejo,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,45,M,0.0002753374155564718,0.0,0.0
12415,San Miguel,Lo Espejo,"(2.192, 3.354]",Automóvil/Camioneta,valley,45,M,0.0002709905401927689,0.0,0.0
12416,San Miguel,Lo Espejo,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,1.7870310044567033e-05,0.0,0.0
12417,San Miguel,Lo Espejo,"(5.191, 6.333]",Automóvil/Camioneta,morning_peak,25,M,1.2647124321213068e-05,0.0,0.0
12418,San Miguel,Lo Espejo,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,2.25128584915606e-05,0.0,0.0
12419,San Miguel,Lo Prado,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,0.0,0.0,0.0
12420,San Miguel,Lo Prado,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.0002628547076275853,0.0,0.0
12421,San Miguel,Macul,"(3.354, 4.089]",Automóvil/Camioneta,morning_peak,50,M,0.00029792133219336844,0.0,0.0
12422,San Miguel,Macul,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,3.917200639993394e-05,0.0,0.0
12423,San Miguel,Macul,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,3.917200639993394e-05,0.0,0.0
12424,San Miguel,Macul,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,0.0,0.0008837284255343057,0.0
12425,San Miguel,Macul,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.0,0.0,0.0009839904309498595
12426,San Miguel,Macul,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,5.7106321390960325e-05,0.0,0.0
12427,San Miguel,Macul,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,50,M,3.1084812582914905e-05,0.0,0.0
12428,San Miguel,Maipú,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,0.0,0.0,0.0
12429,San Miguel,Maipú,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,15,M,2.6257568072638245e-05,0.0,0.0
12430,San Miguel,Maipú,"(13.364, 14.993]",Automóvil/Camioneta,valley,45,F,0.0,0.0005150095424459495,0.0
