,ComunaOrigen,ComunaDestino,tramo_dist,vehiculo_paciente,day_period,rango_edad,genero,day_week,freq
18126,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,M,0,3.080145382862071e-05
18127,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,F,0,3.080145382862071e-05
18128,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55.0,F,0,3.080145382862071e-05
18129,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,65.0,M,0,3.080145382862071e-05
18130,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,20.0,F,6,3.080145382862071e-05
18131,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,45.0,M,5,3.080145382862071e-05
18132,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,55.0,M,0,3.080145382862071e-05
18133,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20.0,F,5,3.080145382862071e-05
18134,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,F,5,3.080145382862071e-05
18135,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35.0,F,0,3.080145382862071e-05
18136,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35.0,M,0,3.080145382862071e-05
18137,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,40.0,F,0,6.160290765724142e-05
18138,Quilicura,Quilicura,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,55.0,F,5,3.080145382862071e-05
18139,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,afternoon_peak,15.0,M,0,3.080145382862071e-05
18140,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,afternoon_peak,20.0,F,0,3.080145382862071e-05
18141,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,afternoon_peak,20.0,M,0,6.160290765724142e-05
18142,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,afternoon_peak,25.0,M,0,0.00012320581531448285
18143,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,afternoon_peak,30.0,F,0,3.080145382862071e-05
18144,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,lunch,20.0,M,0,6.160290765724142e-05
18145,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,lunch,25.0,M,6,3.080145382862071e-05
18146,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,lunch,30.0,F,5,3.080145382862071e-05
18147,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,lunch,30.0,M,0,3.080145382862071e-05
18148,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,lunch,45.0,M,0,9.240436148586214e-05
18149,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,lunch,50.0,M,0,3.080145382862071e-05
18150,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,15.0,M,0,9.240436148586214e-05
18151,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,20.0,F,0,6.160290765724142e-05
18152,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,20.0,M,0,0.00012320581531448285
18153,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,25.0,M,0,0.00012320581531448285
18154,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,25.0,M,5,3.080145382862071e-05
18155,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,30.0,F,0,3.080145382862071e-05
18156,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,30.0,M,0,9.240436148586214e-05
18157,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,35.0,M,0,3.080145382862071e-05
18158,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,40.0,M,0,3.080145382862071e-05
18159,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,45.0,M,0,6.160290765724142e-05
18160,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,50.0,M,0,3.080145382862071e-05
18161,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,morning_peak,55.0,M,0,3.080145382862071e-05
18162,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,night,20.0,M,6,3.080145382862071e-05
18163,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,night,25.0,M,0,3.080145382862071e-05
18164,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,night,30.0,M,0,3.080145382862071e-05
18165,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,night,35.0,M,0,3.080145382862071e-05
18166,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,15.0,M,0,6.160290765724142e-05
18167,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,20.0,M,0,0.00012320581531448285
18168,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,25.0,F,5,3.080145382862071e-05
18169,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,25.0,M,0,3.080145382862071e-05
18170,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,25.0,M,5,3.080145382862071e-05
18171,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,30.0,F,0,3.080145382862071e-05
18172,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,35.0,F,0,3.080145382862071e-05
18173,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,35.0,M,0,3.080145382862071e-05
18174,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,40.0,M,0,6.160290765724142e-05
18175,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,45.0,M,0,3.080145382862071e-05
18176,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,50.0,M,0,6.160290765724142e-05
18177,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,55.0,M,0,3.080145382862071e-05
18178,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,60.0,F,0,3.080145382862071e-05
18179,Quilicura,Quilicura,"(2.192, 3.354]",Motocicleta,valley,70.0,M,5,3.080145382862071e-05
18180,Quilicura,Quilicura,"(2.192, 3.354]",Otros,afternoon_peak,40.0,M,0,3.080145382862071e-05
18181,Quilicura,Quilicura,"(2.192, 3.354]",Otros,afternoon_peak,70.0,M,0,3.080145382862071e-05
18182,Quilicura,Quilicura,"(2.192, 3.354]",Otros,lunch,30.0,F,0,3.080145382862071e-05
18183,Quilicura,Quilicura,"(2.192, 3.354]",Otros,lunch,50.0,F,5,3.080145382862071e-05
18184,Quilicura,Quilicura,"(2.192, 3.354]",Otros,morning_peak,20.0,F,0,3.080145382862071e-05
18185,Quilicura,Quilicura,"(2.192, 3.354]",Otros,morning_peak,25.0,F,0,3.080145382862071e-05
18186,Quilicura,Quilicura,"(2.192, 3.354]",Otros,morning_peak,25.0,M,0,6.160290765724142e-05
18187,Quilicura,Quilicura,"(2.192, 3.354]",Otros,morning_peak,45.0,M,0,3.080145382862071e-05
18188,Quilicura,Quilicura,"(2.192, 3.354]",Otros,valley,25.0,M,5,3.080145382862071e-05
18189,Quilicura,Quilicura,"(2.192, 3.354]",Otros,valley,30.0,F,0,3.080145382862071e-05
18190,Quilicura,Quilicura,"(2.192, 3.354]",Otros,valley,40.0,M,0,3.080145382862071e-05
18191,Quilicura,Quilicura,"(2.192, 3.354]",Otros,valley,45.0,F,5,3.080145382862071e-05
18192,Quilicura,Quilicura,"(2.192, 3.354]",Taxi/Colectivo,morning_peak,50.0,M,0,3.080145382862071e-05
18193,Quilicura,Quilicura,"(2.192, 3.354]",Taxi/Colectivo,valley,40.0,F,0,3.080145382862071e-05
18194,Quilicura,Quinta Normal,"(11.147, 11.849]",Automóvil/Camioneta,afternoon_peak,25.0,F,0,3.080145382862071e-05
18195,Quilicura,Quinta Normal,"(11.147, 11.849]",Automóvil/Camioneta,afternoon_peak,25.0,M,0,3.080145382862071e-05
18196,Quilicura,Quinta Normal,"(11.147, 11.849]",Automóvil/Camioneta,afternoon_peak,50.0,M,0,3.080145382862071e-05
18197,Quilicura,Quinta Normal,"(11.147, 11.849]",Automóvil/Camioneta,morning_peak,20.0,F,5,3.080145382862071e-05
18198,Quilicura,Quinta Normal,"(11.147, 11.849]",Automóvil/Camioneta,morning_peak,20.0,M,0,3.080145382862071e-05
18199,Quilicura,Quinta Normal,"(11.147, 11.849]",Automóvil/Camioneta,valley,35.0,F,0,3.080145382862071e-05
18200,Quilicura,Quinta Normal,"(11.147, 11.849]",Bicicleta/Scooter,afternoon_peak,20.0,M,0,3.080145382862071e-05
18201,Quilicura,Quinta Normal,"(11.147, 11.849]",Bicicleta/Scooter,morning_peak,35.0,M,0,3.080145382862071e-05
18202,Quilicura,Quinta Normal,"(11.147, 11.849]",Bicicleta/Scooter,morning_peak,55.0,F,0,3.080145382862071e-05
18203,Quilicura,Quinta Normal,"(11.147, 11.849]",Bicicleta/Scooter,valley,25.0,M,0,3.080145382862071e-05
18204,Quilicura,Quinta Normal,"(11.147, 11.849]",Bicicleta/Scooter,valley,45.0,M,0,3.080145382862071e-05
18205,Quilicura,Quinta Normal,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,M,0,3.080145382862071e-05
18206,Quilicura,Quinta Normal,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,M,0,3.080145382862071e-05
18207,Quilicura,Quinta Normal,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,F,0,3.080145382862071e-05
18208,Quilicura,Quinta Normal,"(11.147, 11.849]",Motocicleta,afternoon_peak,30.0,M,0,6.160290765724142e-05
18209,Quilicura,Quinta Normal,"(11.147, 11.849]",Motocicleta,morning_peak,45.0,M,0,3.080145382862071e-05
18210,Quilicura,Quinta Normal,"(11.147, 11.849]",Motocicleta,morning_peak,50.0,M,0,3.080145382862071e-05
18211,Quilicura,Quinta Normal,"(11.147, 11.849]",Otros,morning_peak,60.0,M,0,3.080145382862071e-05
18212,Quilicura,Recoleta,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,30.0,F,0,3.080145382862071e-05
18213,Quilicura,Recoleta,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,35.0,M,0,3.080145382862071e-05
18214,Quilicura,Recoleta,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,40.0,F,0,3.080145382862071e-05
18215,Quilicura,Recoleta,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,40.0,M,0,3.080145382862071e-05
18216,Quilicura,Recoleta,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,45.0,F,0,3.080145382862071e-05
18217,Quilicura,Recoleta,"(11.849, 13.364]",Automóvil/Camioneta,valley,30.0,F,6,3.080145382862071e-05
18218,Quilicura,Recoleta,"(11.849, 13.364]",Automóvil/Camioneta,valley,40.0,M,0,3.080145382862071e-05
18219,Quilicura,Recoleta,"(11.849, 13.364]",Automóvil/Camioneta,valley,45.0,M,0,3.080145382862071e-05
18220,Quilicura,Recoleta,"(11.849, 13.364]",Bicicleta/Scooter,morning_peak,20.0,M,0,3.080145382862071e-05
18221,Quilicura,Recoleta,"(11.849, 13.364]",Bicicleta/Scooter,morning_peak,25.0,F,0,3.080145382862071e-05
18222,Quilicura,Recoleta,"(11.849, 13.364]",Bicicleta/Scooter,valley,40.0,M,0,3.080145382862071e-05
18223,Quilicura,Recoleta,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,45.0,F,6,3.080145382862071e-05
18224,Quilicura,Recoleta,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,F,0,6.160290765724142e-05
18225,Quilicura,Recoleta,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,6.160290765724142e-05
18226,Quilicura,Recoleta,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,M,0,3.080145382862071e-05
18227,Quilicura,Recoleta,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35.0,F,0,3.080145382862071e-05
18228,Quilicura,Recoleta,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,45.0,F,0,3.080145382862071e-05
18229,Quilicura,Recoleta,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,55.0,F,0,3.080145382862071e-05
18230,Quilicura,Recoleta,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,60.0,F,0,3.080145382862071e-05
18231,Quilicura,Recoleta,"(11.849, 13.364]",Motocicleta,afternoon_peak,55.0,M,0,3.080145382862071e-05
18232,Quilicura,Recoleta,"(11.849, 13.364]",Motocicleta,afternoon_peak,60.0,M,0,3.080145382862071e-05
18233,Quilicura,Recoleta,"(11.849, 13.364]",Motocicleta,morning_peak,25.0,M,0,3.080145382862071e-05
18234,Quilicura,Recoleta,"(11.849, 13.364]",Motocicleta,morning_peak,30.0,M,0,3.080145382862071e-05
18235,Quilicura,Recoleta,"(11.849, 13.364]",Motocicleta,morning_peak,35.0,M,0,3.080145382862071e-05
18236,Quilicura,Recoleta,"(11.849, 13.364]",Motocicleta,valley,30.0,M,0,3.080145382862071e-05
18237,Quilicura,Recoleta,"(11.849, 13.364]",Otros,morning_peak,60.0,F,0,3.080145382862071e-05
18238,Quilicura,Renca,"(6.333, 7.516]",Automóvil/Camioneta,afternoon_peak,30.0,M,0,3.080145382862071e-05
18239,Quilicura,Renca,"(6.333, 7.516]",Automóvil/Camioneta,afternoon_peak,45.0,F,0,3.080145382862071e-05
18240,Quilicura,Renca,"(6.333, 7.516]",Automóvil/Camioneta,morning_peak,35.0,F,0,3.080145382862071e-05
18241,Quilicura,Renca,"(6.333, 7.516]",Automóvil/Camioneta,morning_peak,35.0,M,0,3.080145382862071e-05
18242,Quilicura,Renca,"(6.333, 7.516]",Automóvil/Camioneta,morning_peak,40.0,M,0,6.160290765724142e-05
18243,Quilicura,Renca,"(6.333, 7.516]",Automóvil/Camioneta,valley,50.0,F,0,3.080145382862071e-05
18244,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,lunch,20.0,M,5,3.080145382862071e-05
18245,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,lunch,25.0,M,0,3.080145382862071e-05
18246,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,lunch,40.0,F,0,3.080145382862071e-05
18247,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,lunch,40.0,M,0,3.080145382862071e-05
18248,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,lunch,50.0,F,0,3.080145382862071e-05
18249,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,25.0,M,0,3.080145382862071e-05
18250,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,30.0,M,0,3.080145382862071e-05
18251,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,35.0,M,0,3.080145382862071e-05
18252,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,35.0,M,5,3.080145382862071e-05
18253,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,50.0,M,0,3.080145382862071e-05
18254,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,55.0,M,0,3.080145382862071e-05
18255,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,valley,15.0,M,0,3.080145382862071e-05
18256,Quilicura,Renca,"(6.333, 7.516]",Bicicleta/Scooter,valley,45.0,F,0,3.080145382862071e-05
18257,Quilicura,Renca,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,20.0,F,0,3.080145382862071e-05
18258,Quilicura,Renca,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,30.0,F,5,3.080145382862071e-05
18259,Quilicura,Renca,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20.0,M,0,3.080145382862071e-05
18260,Quilicura,Renca,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,F,0,3.080145382862071e-05
18261,Quilicura,Renca,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,30.0,F,0,3.080145382862071e-05
18262,Quilicura,Renca,"(6.333, 7.516]",Motocicleta,afternoon_peak,20.0,M,0,6.160290765724142e-05
18263,Quilicura,Renca,"(6.333, 7.516]",Motocicleta,morning_peak,20.0,M,0,3.080145382862071e-05
18264,Quilicura,Renca,"(6.333, 7.516]",Motocicleta,morning_peak,25.0,M,0,3.080145382862071e-05
18265,Quilicura,Renca,"(6.333, 7.516]",Motocicleta,morning_peak,50.0,M,0,3.080145382862071e-05
18266,Quilicura,San Bernardo,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,40.0,M,0,3.080145382862071e-05
18267,Quilicura,San Bernardo,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,45.0,F,0,3.080145382862071e-05
18268,Quilicura,San Bernardo,"(25.607, 29.941]",Automóvil/Camioneta,night,35.0,M,0,3.080145382862071e-05
18269,Quilicura,San Bernardo,"(25.607, 29.941]",Bicicleta/Scooter,morning_peak,25.0,M,0,6.160290765724142e-05
18270,Quilicura,San Bernardo,"(25.607, 29.941]",Bicicleta/Scooter,morning_peak,30.0,M,0,3.080145382862071e-05
18271,Quilicura,San Bernardo,"(25.607, 29.941]",Bicicleta/Scooter,morning_peak,50.0,M,0,3.080145382862071e-05
18272,Quilicura,San Bernardo,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,F,0,3.080145382862071e-05
18273,Quilicura,San Bernardo,"(25.607, 29.941]",Motocicleta,morning_peak,20.0,M,0,3.080145382862071e-05
18274,Quilicura,San Bernardo,"(25.607, 29.941]",Motocicleta,morning_peak,25.0,M,0,3.080145382862071e-05
18275,Quilicura,San Bernardo,"(25.607, 29.941]",Motocicleta,valley,25.0,M,0,3.080145382862071e-05
18276,Quilicura,San Joaquín,"(25.607, 29.941]",Automóvil/Camioneta,lunch,30.0,M,0,3.080145382862071e-05
18277,Quilicura,San Joaquín,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,45.0,M,0,3.080145382862071e-05
18278,Quilicura,San Joaquín,"(25.607, 29.941]",Bicicleta/Scooter,morning_peak,20.0,M,0,3.080145382862071e-05
18279,Quilicura,San Joaquín,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,30.0,M,0,3.080145382862071e-05
18280,Quilicura,San Joaquín,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35.0,M,0,3.080145382862071e-05
18281,Quilicura,San Joaquín,"(25.607, 29.941]",Otros,afternoon_peak,20.0,M,0,3.080145382862071e-05
18282,Quilicura,San Miguel,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,25.0,M,0,3.080145382862071e-05
18283,Quilicura,San Miguel,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,40.0,M,0,3.080145382862071e-05
18284,Quilicura,San Miguel,"(23.366, 25.607]",Bicicleta/Scooter,afternoon_peak,30.0,F,0,3.080145382862071e-05
18285,Quilicura,San Miguel,"(23.366, 25.607]",Bicicleta/Scooter,morning_peak,15.0,M,0,3.080145382862071e-05
18286,Quilicura,San Miguel,"(23.366, 25.607]",Bicicleta/Scooter,morning_peak,40.0,F,0,3.080145382862071e-05
18287,Quilicura,San Miguel,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,45.0,F,0,3.080145382862071e-05
18288,Quilicura,San Miguel,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50.0,M,0,3.080145382862071e-05
18289,Quilicura,San Miguel,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,F,0,3.080145382862071e-05
18290,Quilicura,San Miguel,"(23.366, 25.607]",Motocicleta,morning_peak,25.0,M,0,3.080145382862071e-05
18291,Quilicura,San Miguel,"(23.366, 25.607]",Motocicleta,night,35.0,M,0,3.080145382862071e-05
18292,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,afternoon_peak,35.0,M,5,3.080145382862071e-05
18293,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,afternoon_peak,45.0,M,0,3.080145382862071e-05
18294,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,afternoon_peak,50.0,F,0,3.080145382862071e-05
18295,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,afternoon_peak,55.0,F,0,6.160290765724142e-05
18296,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,lunch,25.0,M,0,3.080145382862071e-05
18297,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,lunch,45.0,M,6,3.080145382862071e-05
18298,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,lunch,50.0,F,0,3.080145382862071e-05
18299,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,lunch,55.0,F,0,3.080145382862071e-05
18300,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,20.0,F,0,3.080145382862071e-05
18301,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,25.0,F,0,0.00018480872297172427
18302,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,25.0,M,0,6.160290765724142e-05
18303,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,30.0,F,0,6.160290765724142e-05
18304,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,35.0,F,0,9.240436148586214e-05
18305,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,35.0,M,0,0.00012320581531448285
18306,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,40.0,M,0,3.080145382862071e-05
18307,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,40.0,M,6,3.080145382862071e-05
18308,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,45.0,F,0,3.080145382862071e-05
18309,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,50.0,M,6,3.080145382862071e-05
18310,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,55.0,F,0,3.080145382862071e-05
18311,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,60.0,M,0,3.080145382862071e-05
18312,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,night,45.0,M,0,3.080145382862071e-05
18313,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,valley,15.0,M,0,3.080145382862071e-05
18314,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,valley,25.0,M,0,3.080145382862071e-05
18315,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,valley,30.0,F,0,3.080145382862071e-05
18316,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,valley,30.0,M,0,3.080145382862071e-05
18317,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,valley,35.0,F,0,3.080145382862071e-05
18318,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,valley,40.0,F,0,3.080145382862071e-05
18319,Quilicura,Santiago,"(16.481, 17.424]",Automóvil/Camioneta,valley,40.0,M,0,3.080145382862071e-05
18320,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,afternoon_peak,25.0,M,0,3.080145382862071e-05
18321,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,afternoon_peak,35.0,F,0,3.080145382862071e-05
18322,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,afternoon_peak,35.0,M,0,3.080145382862071e-05
18323,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,afternoon_peak,40.0,M,0,3.080145382862071e-05
18324,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,afternoon_peak,50.0,M,0,3.080145382862071e-05
18325,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,afternoon_peak,65.0,M,0,3.080145382862071e-05
18326,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,lunch,25.0,F,0,3.080145382862071e-05
18327,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,lunch,30.0,M,0,3.080145382862071e-05
18328,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,lunch,35.0,F,0,3.080145382862071e-05
18329,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,lunch,50.0,F,5,6.160290765724142e-05
18330,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,15.0,M,0,3.080145382862071e-05
18331,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,20.0,M,0,3.080145382862071e-05
18332,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,20.0,M,6,3.080145382862071e-05
18333,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,25.0,F,0,3.080145382862071e-05
18334,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,25.0,M,0,3.080145382862071e-05
18335,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,30.0,F,0,3.080145382862071e-05
18336,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,30.0,M,0,3.080145382862071e-05
18337,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,35.0,M,0,3.080145382862071e-05
18338,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,40.0,M,0,6.160290765724142e-05
18339,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,50.0,M,0,3.080145382862071e-05
18340,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,55.0,M,0,3.080145382862071e-05
18341,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,60.0,F,0,3.080145382862071e-05
18342,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,60.0,M,0,3.080145382862071e-05
18343,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,morning_peak,65.0,M,0,3.080145382862071e-05
18344,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,night,20.0,M,0,3.080145382862071e-05
